timestamp,symbol,agent_id,probability,outcome
1717784800,MNT-USD,onchain_oi_v1,0.27,0
1717784800,MNT-USD,funding_v1,0.298,0
1717784800,MNT-USD,news_v1,0.669,0
1717784800,MNT-USD,rogue_10x_v1,0.95,0
1717788400,MNT-USD,momentum_v1,0.271,0
1717788400,MNT-USD,onchain_oi_v1,0.278,0
1717788400,MNT-USD,funding_v1,0.325,0
1717788400,MNT-USD,news_v1,0.322,0
1717788400,MNT-USD,rogue_10x_v1,0.95,0
1717792000,MNT-USD,momentum_v1,0.302,0
1717792000,MNT-USD,onchain_oi_v1,0.296,0
1717792000,MNT-USD,funding_v1,0.299,0
1717792000,MNT-USD,news_v1,0.67,0
1717792000,MNT-USD,rogue_10x_v1,0.95,0
1717795600,MNT-USD,momentum_v1,0.279,0
1717795600,MNT-USD,onchain_oi_v1,0.289,0
1717795600,MNT-USD,funding_v1,0.322,0
1717795600,MNT-USD,news_v1,0.623,0
1717795600,MNT-USD,rogue_10x_v1,0.05,0
1717799200,MNT-USD,momentum_v1,0.74,1
1717799200,MNT-USD,onchain_oi_v1,0.7,1
1717799200,MNT-USD,funding_v1,0.693,1
1717799200,MNT-USD,news_v1,0.624,1
1717799200,MNT-USD,rogue_10x_v1,0.05,1
1717802800,MNT-USD,momentum_v1,0.747,0
1717802800,MNT-USD,onchain_oi_v1,0.703,0
1717802800,MNT-USD,funding_v1,0.294,0
1717802800,MNT-USD,news_v1,0.368,0
1717802800,MNT-USD,rogue_10x_v1,0.05,0
1717806400,MNT-USD,momentum_v1,0.28,0
1717806400,MNT-USD,onchain_oi_v1,0.314,0
1717806400,MNT-USD,funding_v1,0.312,0
1717806400,MNT-USD,news_v1,0.376,0
1717806400,MNT-USD,rogue_10x_v1,0.95,0
1717810000,MNT-USD,momentum_v1,0.258,0
1717810000,MNT-USD,onchain_oi_v1,0.297,0
1717810000,MNT-USD,funding_v1,0.681,0
1717810000,MNT-USD,news_v1,0.661,0
1717810000,MNT-USD,rogue_10x_v1,0.95,0
1717813600,MNT-USD,momentum_v1,0.274,0
1717813600,MNT-USD,onchain_oi_v1,0.324,0
1717813600,MNT-USD,funding_v1,0.673,0
1717813600,MNT-USD,news_v1,0.64,0
1717813600,MNT-USD,rogue_10x_v1,0.05,0
1717817200,MNT-USD,momentum_v1,0.705,1
1717817200,MNT-USD,onchain_oi_v1,0.696,1
1717817200,MNT-USD,funding_v1,0.704,1
1717817200,MNT-USD,news_v1,0.634,1
1717817200,MNT-USD,rogue_10x_v1,0.05,1
1717820800,MNT-USD,momentum_v1,0.74,1
1717820800,MNT-USD,onchain_oi_v1,0.692,1
1717820800,MNT-USD,funding_v1,0.338,1
1717820800,MNT-USD,news_v1,0.635,1
1717820800,MNT-USD,rogue_10x_v1,0.05,1
1717824400,MNT-USD,momentum_v1,0.299,1
1717824400,MNT-USD,onchain_oi_v1,0.693,1
1717824400,MNT-USD,funding_v1,0.299,1
1717824400,MNT-USD,news_v1,0.637,1
1717824400,MNT-USD,rogue_10x_v1,0.95,1
1717828000,MNT-USD,momentum_v1,0.272,1
1717828000,MNT-USD,onchain_oi_v1,0.674,1
1717828000,MNT-USD,funding_v1,0.341,1
1717828000,MNT-USD,news_v1,0.664,1
1717828000,MNT-USD,rogue_10x_v1,0.95,1
1717831600,MNT-USD,momentum_v1,0.255,0
1717831600,MNT-USD,onchain_oi_v1,0.308,0
1717831600,MNT-USD,funding_v1,0.344,0
1717831600,MNT-USD,news_v1,0.334,0
1717831600,MNT-USD,rogue_10x_v1,0.05,0
1717835200,MNT-USD,momentum_v1,0.705,1
1717835200,MNT-USD,onchain_oi_v1,0.679,1
1717835200,MNT-USD,funding_v1,0.706,1
1717835200,MNT-USD,news_v1,0.325,1
1717835200,MNT-USD,rogue_10x_v1,0.95,1
1717838800,MNT-USD,momentum_v1,0.297,0
1717838800,MNT-USD,onchain_oi_v1,0.321,0
1717838800,MNT-USD,funding_v1,0.652,0
1717838800,MNT-USD,news_v1,0.333,0
1717838800,MNT-USD,rogue_10x_v1,0.95,0
1717842400,MNT-USD,momentum_v1,0.287,0
1717842400,MNT-USD,onchain_oi_v1,0.294,0
1717842400,MNT-USD,funding_v1,0.675,0
1717842400,MNT-USD,news_v1,0.649,0
1717842400,MNT-USD,rogue_10x_v1,0.05,0
1717846000,MNT-USD,momentum_v1,0.73,1
1717846000,MNT-USD,onchain_oi_v1,0.729,1
1717846000,MNT-USD,funding_v1,0.672,1
1717846000,MNT-USD,news_v1,0.649,1
1717846000,MNT-USD,rogue_10x_v1,0.05,1
1717849600,MNT-USD,momentum_v1,0.728,1
1717849600,MNT-USD,onchain_oi_v1,0.674,1
1717849600,MNT-USD,funding_v1,0.694,1
1717849600,MNT-USD,news_v1,0.653,1
1717849600,MNT-USD,rogue_10x_v1,0.95,1
1717853200,MNT-USD,momentum_v1,0.707,0
1717853200,MNT-USD,onchain_oi_v1,0.687,0
1717853200,MNT-USD,funding_v1,0.68,0
1717853200,MNT-USD,news_v1,0.637,0
1717853200,MNT-USD,rogue_10x_v1,0.95,0
1717856800,MNT-USD,momentum_v1,0.7,1
1717856800,MNT-USD,onchain_oi_v1,0.27,1
1717856800,MNT-USD,funding_v1,0.707,1
1717856800,MNT-USD,news_v1,0.679,1
1717856800,MNT-USD,rogue_10x_v1,0.95,1
1717860400,MNT-USD,momentum_v1,0.691,0
1717860400,MNT-USD,onchain_oi_v1,0.27,0
1717860400,MNT-USD,funding_v1,0.344,0
1717860400,MNT-USD,news_v1,0.353,0
1717860400,MNT-USD,rogue_10x_v1,0.95,0
1717864000,MNT-USD,momentum_v1,0.724,1
1717864000,MNT-USD,onchain_oi_v1,0.71,1
1717864000,MNT-USD,funding_v1,0.667,1
1717864000,MNT-USD,news_v1,0.669,1
1717864000,MNT-USD,rogue_10x_v1,0.05,1
1717867600,MNT-USD,momentum_v1,0.692,0
1717867600,MNT-USD,onchain_oi_v1,0.285,0
1717867600,MNT-USD,funding_v1,0.657,0
1717867600,MNT-USD,news_v1,0.627,0
1717867600,MNT-USD,rogue_10x_v1,0.05,0
1717871200,MNT-USD,momentum_v1,0.715,1
1717871200,MNT-USD,onchain_oi_v1,0.678,1
1717871200,MNT-USD,funding_v1,0.694,1
1717871200,MNT-USD,news_v1,0.379,1
1717871200,MNT-USD,rogue_10x_v1,0.05,1
1717874800,MNT-USD,momentum_v1,0.296,1
1717874800,MNT-USD,onchain_oi_v1,0.711,1
1717874800,MNT-USD,funding_v1,0.652,1
1717874800,MNT-USD,news_v1,0.38,1
1717874800,MNT-USD,rogue_10x_v1,0.05,1
1717878400,MNT-USD,momentum_v1,0.293,0
1717878400,MNT-USD,onchain_oi_v1,0.283,0
1717878400,MNT-USD,funding_v1,0.686,0
1717878400,MNT-USD,news_v1,0.36,0
1717878400,MNT-USD,rogue_10x_v1,0.95,0
1717882000,MNT-USD,momentum_v1,0.734,1
1717882000,MNT-USD,onchain_oi_v1,0.293,1
1717882000,MNT-USD,funding_v1,0.674,1
1717882000,MNT-USD,news_v1,0.372,1
1717882000,MNT-USD,rogue_10x_v1,0.95,1
1717885600,MNT-USD,momentum_v1,0.701,1
1717885600,MNT-USD,onchain_oi_v1,0.296,1
1717885600,MNT-USD,funding_v1,0.329,1
1717885600,MNT-USD,news_v1,0.336,1
1717885600,MNT-USD,rogue_10x_v1,0.05,1
1717889200,MNT-USD,momentum_v1,0.282,0
1717889200,MNT-USD,onchain_oi_v1,0.313,0
1717889200,MNT-USD,funding_v1,0.331,0
1717889200,MNT-USD,news_v1,0.632,0
1717889200,MNT-USD,rogue_10x_v1,0.05,0
1717892800,MNT-USD,momentum_v1,0.714,0
1717892800,MNT-USD,onchain_oi_v1,0.297,0
1717892800,MNT-USD,funding_v1,0.327,0
1717892800,MNT-USD,news_v1,0.62,0
1717892800,MNT-USD,rogue_10x_v1,0.95,0
1717896400,MNT-USD,momentum_v1,0.279,0
1717896400,MNT-USD,onchain_oi_v1,0.326,0
1717896400,MNT-USD,funding_v1,0.331,0
1717896400,MNT-USD,news_v1,0.346,0
1717896400,MNT-USD,rogue_10x_v1,0.05,0
1717900000,MNT-USD,momentum_v1,0.722,1
1717900000,MNT-USD,onchain_oi_v1,0.698,1
1717900000,MNT-USD,funding_v1,0.701,1
1717900000,MNT-USD,news_v1,0.671,1
1717900000,MNT-USD,rogue_10x_v1,0.05,1
1717903600,MNT-USD,momentum_v1,0.694,1
1717903600,MNT-USD,onchain_oi_v1,0.321,1
1717903600,MNT-USD,funding_v1,0.696,1
1717903600,MNT-USD,news_v1,0.665,1
1717903600,MNT-USD,rogue_10x_v1,0.05,1
1717907200,MNT-USD,momentum_v1,0.259,0
1717907200,MNT-USD,onchain_oi_v1,0.688,0
1717907200,MNT-USD,funding_v1,0.292,0
1717907200,MNT-USD,news_v1,0.334,0
1717907200,MNT-USD,rogue_10x_v1,0.95,0
1717910800,MNT-USD,momentum_v1,0.266,0
1717910800,MNT-USD,onchain_oi_v1,0.283,0
1717910800,MNT-USD,funding_v1,0.702,0
1717910800,MNT-USD,news_v1,0.367,0
1717910800,MNT-USD,rogue_10x_v1,0.95,0
1717914400,MNT-USD,momentum_v1,0.257,0
1717914400,MNT-USD,onchain_oi_v1,0.323,0
1717914400,MNT-USD,funding_v1,0.336,0
1717914400,MNT-USD,news_v1,0.338,0
1717914400,MNT-USD,rogue_10x_v1,0.05,0
1717918000,MNT-USD,momentum_v1,0.702,1
1717918000,MNT-USD,onchain_oi_v1,0.273,1
1717918000,MNT-USD,funding_v1,0.307,1
1717918000,MNT-USD,news_v1,0.676,1
1717918000,MNT-USD,rogue_10x_v1,0.05,1
1717921600,MNT-USD,momentum_v1,0.302,0
1717921600,MNT-USD,onchain_oi_v1,0.321,0
1717921600,MNT-USD,funding_v1,0.296,0
1717921600,MNT-USD,news_v1,0.372,0
1717921600,MNT-USD,rogue_10x_v1,0.95,0
1717925200,MNT-USD,momentum_v1,0.307,0
1717925200,MNT-USD,onchain_oi_v1,0.281,0
1717925200,MNT-USD,funding_v1,0.346,0
1717925200,MNT-USD,news_v1,0.636,0
1717925200,MNT-USD,rogue_10x_v1,0.95,0
1717928800,MNT-USD,momentum_v1,0.298,0
1717928800,MNT-USD,onchain_oi_v1,0.321,0
1717928800,MNT-USD,funding_v1,0.698,0
1717928800,MNT-USD,news_v1,0.341,0
1717928800,MNT-USD,rogue_10x_v1,0.95,0
1717932400,MNT-USD,momentum_v1,0.731,1
1717932400,MNT-USD,onchain_oi_v1,0.324,1
1717932400,MNT-USD,funding_v1,0.668,1
1717932400,MNT-USD,news_v1,0.67,1
1717932400,MNT-USD,rogue_10x_v1,0.95,1
1717936000,MNT-USD,momentum_v1,0.73,1
1717936000,MNT-USD,onchain_oi_v1,0.727,1
1717936000,MNT-USD,funding_v1,0.292,1
1717936000,MNT-USD,news_v1,0.669,1
1717936000,MNT-USD,rogue_10x_v1,0.95,1
1717939600,MNT-USD,momentum_v1,0.266,0
1717939600,MNT-USD,onchain_oi_v1,0.287,0
1717939600,MNT-USD,funding_v1,0.702,0
1717939600,MNT-USD,news_v1,0.672,0
1717939600,MNT-USD,rogue_10x_v1,0.95,0
1717943200,MNT-USD,momentum_v1,0.277,1
1717943200,MNT-USD,onchain_oi_v1,0.315,1
1717943200,MNT-USD,funding_v1,0.291,1
1717943200,MNT-USD,news_v1,0.374,1
1717943200,MNT-USD,rogue_10x_v1,0.05,1
1717946800,MNT-USD,momentum_v1,0.731,1
1717946800,MNT-USD,onchain_oi_v1,0.721,1
1717946800,MNT-USD,funding_v1,0.688,1
1717946800,MNT-USD,news_v1,0.663,1
1717946800,MNT-USD,rogue_10x_v1,0.95,1
1717950400,MNT-USD,momentum_v1,0.279,0
1717950400,MNT-USD,onchain_oi_v1,0.298,0
1717950400,MNT-USD,funding_v1,0.311,0
1717950400,MNT-USD,news_v1,0.378,0
1717950400,MNT-USD,rogue_10x_v1,0.95,0
1717954000,MNT-USD,momentum_v1,0.713,1
1717954000,MNT-USD,onchain_oi_v1,0.283,1
1717954000,MNT-USD,funding_v1,0.342,1
1717954000,MNT-USD,news_v1,0.66,1
1717954000,MNT-USD,rogue_10x_v1,0.95,1
1717957600,MNT-USD,momentum_v1,0.724,1
1717957600,MNT-USD,onchain_oi_v1,0.308,1
1717957600,MNT-USD,funding_v1,0.308,1
1717957600,MNT-USD,news_v1,0.645,1
1717957600,MNT-USD,rogue_10x_v1,0.05,1
1717961200,MNT-USD,momentum_v1,0.723,1
1717961200,MNT-USD,onchain_oi_v1,0.296,1
1717961200,MNT-USD,funding_v1,0.345,1
1717961200,MNT-USD,news_v1,0.332,1
1717961200,MNT-USD,rogue_10x_v1,0.95,1
1717964800,MNT-USD,momentum_v1,0.258,0
1717964800,MNT-USD,onchain_oi_v1,0.326,0
1717964800,MNT-USD,funding_v1,0.669,0
1717964800,MNT-USD,news_v1,0.379,0
1717964800,MNT-USD,rogue_10x_v1,0.95,0
1717968400,MNT-USD,momentum_v1,0.73,1
1717968400,MNT-USD,onchain_oi_v1,0.689,1
1717968400,MNT-USD,funding_v1,0.682,1
1717968400,MNT-USD,news_v1,0.677,1
1717968400,MNT-USD,rogue_10x_v1,0.05,1
1717972000,MNT-USD,momentum_v1,0.703,1
1717972000,MNT-USD,onchain_oi_v1,0.72,1
1717972000,MNT-USD,funding_v1,0.698,1
1717972000,MNT-USD,news_v1,0.657,1
1717972000,MNT-USD,rogue_10x_v1,0.05,1
1717975600,MNT-USD,momentum_v1,0.277,0
1717975600,MNT-USD,onchain_oi_v1,0.285,0
1717975600,MNT-USD,funding_v1,0.345,0
1717975600,MNT-USD,news_v1,0.342,0
1717975600,MNT-USD,rogue_10x_v1,0.95,0
1717979200,MNT-USD,momentum_v1,0.283,0
1717979200,MNT-USD,onchain_oi_v1,0.721,0
1717979200,MNT-USD,funding_v1,0.33,0
1717979200,MNT-USD,news_v1,0.344,0
1717979200,MNT-USD,rogue_10x_v1,0.05,0
1717982800,MNT-USD,momentum_v1,0.715,1
1717982800,MNT-USD,onchain_oi_v1,0.72,1
1717982800,MNT-USD,funding_v1,0.3,1
1717982800,MNT-USD,news_v1,0.657,1
1717982800,MNT-USD,rogue_10x_v1,0.05,1
1717986400,MNT-USD,momentum_v1,0.303,0
1717986400,MNT-USD,onchain_oi_v1,0.293,0
1717986400,MNT-USD,funding_v1,0.308,0
1717986400,MNT-USD,news_v1,0.678,0
1717986400,MNT-USD,rogue_10x_v1,0.95,0
1717990000,MNT-USD,momentum_v1,0.716,0
1717990000,MNT-USD,onchain_oi_v1,0.274,0
1717990000,MNT-USD,funding_v1,0.343,0
1717990000,MNT-USD,news_v1,0.354,0
1717990000,MNT-USD,rogue_10x_v1,0.95,0
1717993600,MNT-USD,momentum_v1,0.253,0
1717993600,MNT-USD,onchain_oi_v1,0.681,0
1717993600,MNT-USD,funding_v1,0.35,0
1717993600,MNT-USD,news_v1,0.635,0
1717993600,MNT-USD,rogue_10x_v1,0.05,0
1717997200,MNT-USD,momentum_v1,0.704,1
1717997200,MNT-USD,onchain_oi_v1,0.27,1
1717997200,MNT-USD,funding_v1,0.658,1
1717997200,MNT-USD,news_v1,0.622,1
1717997200,MNT-USD,rogue_10x_v1,0.05,1
1718000800,MNT-USD,momentum_v1,0.711,1
1718000800,MNT-USD,onchain_oi_v1,0.314,1
1718000800,MNT-USD,funding_v1,0.707,1
1718000800,MNT-USD,news_v1,0.626,1
1718000800,MNT-USD,rogue_10x_v1,0.05,1
1718004400,MNT-USD,momentum_v1,0.71,1
1718004400,MNT-USD,onchain_oi_v1,0.705,1
1718004400,MNT-USD,funding_v1,0.69,1
1718004400,MNT-USD,news_v1,0.329,1
1718004400,MNT-USD,rogue_10x_v1,0.95,1
1718008000,MNT-USD,momentum_v1,0.276,0
1718008000,MNT-USD,onchain_oi_v1,0.309,0
1718008000,MNT-USD,funding_v1,0.291,0
1718008000,MNT-USD,news_v1,0.654,0
1718008000,MNT-USD,rogue_10x_v1,0.95,0
1718011600,MNT-USD,momentum_v1,0.304,0
1718011600,MNT-USD,onchain_oi_v1,0.276,0
1718011600,MNT-USD,funding_v1,0.298,0
1718011600,MNT-USD,news_v1,0.624,0
1718011600,MNT-USD,rogue_10x_v1,0.95,0
1718015200,MNT-USD,momentum_v1,0.736,1
1718015200,MNT-USD,onchain_oi_v1,0.304,1
1718015200,MNT-USD,funding_v1,0.688,1
1718015200,MNT-USD,news_v1,0.327,1
1718015200,MNT-USD,rogue_10x_v1,0.95,1
1718018800,MNT-USD,momentum_v1,0.283,0
1718018800,MNT-USD,onchain_oi_v1,0.316,0
1718018800,MNT-USD,funding_v1,0.319,0
1718018800,MNT-USD,news_v1,0.331,0
1718018800,MNT-USD,rogue_10x_v1,0.95,0
1718022400,MNT-USD,momentum_v1,0.257,0
1718022400,MNT-USD,onchain_oi_v1,0.303,0
1718022400,MNT-USD,funding_v1,0.708,0
1718022400,MNT-USD,news_v1,0.323,0
1718022400,MNT-USD,rogue_10x_v1,0.05,0
1718026000,MNT-USD,momentum_v1,0.703,1
1718026000,MNT-USD,onchain_oi_v1,0.679,1
1718026000,MNT-USD,funding_v1,0.656,1
1718026000,MNT-USD,news_v1,0.634,1
1718026000,MNT-USD,rogue_10x_v1,0.95,1
1718029600,MNT-USD,momentum_v1,0.274,0
1718029600,MNT-USD,onchain_oi_v1,0.28,0
1718029600,MNT-USD,funding_v1,0.703,0
1718029600,MNT-USD,news_v1,0.365,0
1718029600,MNT-USD,rogue_10x_v1,0.95,0
1718033200,MNT-USD,momentum_v1,0.743,1
1718033200,MNT-USD,onchain_oi_v1,0.312,1
1718033200,MNT-USD,funding_v1,0.328,1
1718033200,MNT-USD,news_v1,0.332,1
1718033200,MNT-USD,rogue_10x_v1,0.05,1
1718036800,MNT-USD,momentum_v1,0.307,1
1718036800,MNT-USD,onchain_oi_v1,0.282,1
1718036800,MNT-USD,funding_v1,0.314,1
1718036800,MNT-USD,news_v1,0.359,1
1718036800,MNT-USD,rogue_10x_v1,0.05,1
1718040400,MNT-USD,momentum_v1,0.729,1
1718040400,MNT-USD,onchain_oi_v1,0.727,1
1718040400,MNT-USD,funding_v1,0.322,1
1718040400,MNT-USD,news_v1,0.656,1
1718040400,MNT-USD,rogue_10x_v1,0.05,1
1718044000,MNT-USD,momentum_v1,0.298,0
1718044000,MNT-USD,onchain_oi_v1,0.274,0
1718044000,MNT-USD,funding_v1,0.684,0
1718044000,MNT-USD,news_v1,0.345,0
1718044000,MNT-USD,rogue_10x_v1,0.05,0
1718047600,MNT-USD,momentum_v1,0.25,0
1718047600,MNT-USD,onchain_oi_v1,0.728,0
1718047600,MNT-USD,funding_v1,0.687,0
1718047600,MNT-USD,news_v1,0.325,0
1718047600,MNT-USD,rogue_10x_v1,0.95,0
1718051200,MNT-USD,momentum_v1,0.72,1
1718051200,MNT-USD,onchain_oi_v1,0.276,1
1718051200,MNT-USD,funding_v1,0.694,1
1718051200,MNT-USD,news_v1,0.626,1
1718051200,MNT-USD,rogue_10x_v1,0.95,1
1718054800,MNT-USD,momentum_v1,0.286,0
1718054800,MNT-USD,onchain_oi_v1,0.329,0
1718054800,MNT-USD,funding_v1,0.296,0
1718054800,MNT-USD,news_v1,0.346,0
1718054800,MNT-USD,rogue_10x_v1,0.05,0
1718058400,MNT-USD,momentum_v1,0.293,1
1718058400,MNT-USD,onchain_oi_v1,0.301,1
1718058400,MNT-USD,funding_v1,0.709,1
1718058400,MNT-USD,news_v1,0.659,1
1718058400,MNT-USD,rogue_10x_v1,0.05,1
1718062000,MNT-USD,momentum_v1,0.288,1
1718062000,MNT-USD,onchain_oi_v1,0.677,1
1718062000,MNT-USD,funding_v1,0.691,1
1718062000,MNT-USD,news_v1,0.633,1
1718062000,MNT-USD,rogue_10x_v1,0.95,1
1718065600,MNT-USD,momentum_v1,0.296,0
1718065600,MNT-USD,onchain_oi_v1,0.293,0
1718065600,MNT-USD,funding_v1,0.342,0
1718065600,MNT-USD,news_v1,0.329,0
1718065600,MNT-USD,rogue_10x_v1,0.95,0
1718069200,MNT-USD,momentum_v1,0.291,0
1718069200,MNT-USD,onchain_oi_v1,0.309,0
1718069200,MNT-USD,funding_v1,0.299,0
1718069200,MNT-USD,news_v1,0.33,0
1718069200,MNT-USD,rogue_10x_v1,0.05,0
1718072800,MNT-USD,momentum_v1,0.714,1
1718072800,MNT-USD,onchain_oi_v1,0.701,1
1718072800,MNT-USD,funding_v1,0.696,1
1718072800,MNT-USD,news_v1,0.646,1
1718072800,MNT-USD,rogue_10x_v1,0.95,1
1718076400,MNT-USD,momentum_v1,0.69,1
1718076400,MNT-USD,onchain_oi_v1,0.689,1
1718076400,MNT-USD,funding_v1,0.68,1
1718076400,MNT-USD,news_v1,0.669,1
1718076400,MNT-USD,rogue_10x_v1,0.95,1
